,Unnamed: 0,Location,Carpet_Area,Bedrooms,Bathrooms,Balconies,PricePerSqft,Transaction_Type,Totals_Floors,PropertyOnFloor,Furnishing,AgeofConstruction,Amenities,Price,New_Furnishing
4800,4800,kharghar,1500.0,3.0,3,3.0,15333,Resale ,20,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",22999500.0,Unfurnished
4801,4801,kharghar,749.0,1.0,1,1.0,9613,Resale ,12,8,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7200137.0,Furnished
4802,4802,kharghar,749.0,1.0,1,1.0,9613,Resale ,12,8,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7200137.0,Furnished
4803,4803,kharghar,432.0,0.5,1,0.0,11574,Resale ,3,0,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999968.0,Unfurnished
4804,4804,kharghar,1500.0,2.0,2,2.0,9333,Resale ,20,1,Semi-Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13999500.0,Semi-Furnished
4805,4805,kharghar,2000.0,3.0,3,3.0,6550,Resale ,19,19,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13100000.0,Unfurnished
4806,4806,kharghar,690.0,1.0,1,1.0,8116,Resale ,7,5,Semi-Furnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5600040.0,Semi-Furnished
4807,4807,kharghar,550.0,1.0,1,1.0,11818,Resale ,7,3,Unfurnished,13.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499900.0,Unfurnished
4808,4808,kharghar,1785.0,3.0,3,3.0,10364,Resale ,21,6,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",18499740.0,Unfurnished
4809,4809,kharghar,2150.0,2.0,2,2.0,7209,Resale ,7,0,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",15499350.0,Semi-Furnished
4810,4810,kharghar,1180.0,3.0,3,3.0,9322,Resale ,7,5,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10999960.0,Unfurnished
4811,4811,kharghar,1700.0,3.0,3,3.0,13235,Resale ,13,10,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",22499500.0,Furnished
4812,4812,kharghar,1250.0,2.0,2,1.0,11040,Resale ,18,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13800000.0,Unfurnished
4813,4813,kharghar,1200.0,2.0,2,2.0,7500,Resale ,20,8,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000000.0,Unfurnished
4814,4814,kharghar,1250.0,2.0,2,2.0,10000,Resale ,14,5,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12500000.0,Unfurnished
4815,4815,kharghar,1295.0,2.0,2,2.0,10039,Resale ,14,5,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13000505.0,Unfurnished
4816,4816,kharghar,800.0,1.0,1,0.0,9375,Resale ,4,1,Furnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",7500000.0,Furnished
4817,4817,kharghar,1100.0,2.0,2,2.0,9091,Resale ,13,3,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000100.0,Unfurnished
4818,4818,kharghar,1205.0,2.0,2,1.0,7884,Resale ,12,2,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500220.0,Unfurnished
4819,4819,kharghar,2500.0,4.0,4,4.0,8400,Resale ,29,7,Unfurnished,2.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",21000000.0,Unfurnished
4820,4820,kharghar,1256.0,2.0,2,1.0,11146,Resale ,18,2,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13999376.0,Furnished
4821,4821,kharghar,850.0,1.0,1,1.0,8235,Resale ,4,0,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6999750.0,Unfurnished
4822,4822,kharghar,1200.0,2.0,2,2.0,7500,Resale ,20,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000000.0,Unfurnished
4823,4823,kharghar,1295.0,2.0,2,2.0,10039,Resale ,14,3,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13000505.0,Unfurnished
4824,4824,kharghar,1100.0,2.0,2,2.0,9091,Resale ,13,3,Semi-Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000100.0,Semi-Furnished
4825,4825,kharghar,2500.0,4.0,4,4.0,8400,Resale ,29,7,Unfurnished,2.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",21000000.0,Unfurnished
4826,4826,kharghar,880.0,1.0,1,1.0,8295,Resale ,4,0,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7299600.0,Furnished
4827,4827,kharghar,1205.0,2.0,2,2.0,7884,Resale ,12,2,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500220.0,Unfurnished
4828,4828,kharghar,1256.0,2.0,2,1.0,11146,Resale ,18,2,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13999376.0,Furnished
4829,4829,kharghar,1200.0,2.0,2,0.0,7500,Resale ,20,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000000.0,Unfurnished
4830,4830,kharghar,715.0,1.0,1,2.0,6993,Resale ,7,5,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999995.0,Unfurnished
4831,4831,kharghar,640.0,1.0,2,1.0,10156,Resale ,7,3,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499840.0,Unfurnished
4832,4832,kharghar,1037.0,2.0,2,2.0,9547,Resale ,7,5,Semi-Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9900239.0,Semi-Furnished
4833,4833,kharghar,1050.0,2.0,2,2.0,9048,Resale ,7,7,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500400.0,Unfurnished
4834,4834,kharghar,1000.0,2.0,2,3.0,9500,Resale ,8,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500000.0,Unfurnished
4835,4835,kharghar,715.0,1.0,1,2.0,6993,Resale ,7,5,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999995.0,Unfurnished
4836,4836,kharghar,640.0,1.0,2,1.0,10156,Resale ,7,3,Semi-Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499840.0,Semi-Furnished
4837,4837,kharghar,1037.0,2.0,2,1.0,9547,Resale ,7,5,Semi-Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9900239.0,Semi-Furnished
4838,4838,kharghar,1000.0,2.0,2,3.0,9500,Resale ,8,4,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500000.0,Semi-Furnished
4839,4839,belapur,1200.0,2.0,2,3.0,7500,Resale ,3,2,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000000.0,Furnished
4840,4840,belapur,620.0,1.0,2,2.0,9677,Resale ,4,0,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5999740.0,Unfurnished
4841,4841,belapur,985.0,2.0,2,3.0,9340,Resale ,5,2,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9199900.0,Furnished
4842,4842,belapur,210.0,1.0,1,0.0,10952,Resale ,3,3,Unfurnished,12.0,"Lift,Water Storage",2299920.0,Unfurnished
4843,4843,belapur,600.0,1.0,1,0.0,9667,Resale ,3,3,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5800200.0,Furnished
4844,4844,belapur,1100.0,2.0,2,0.0,10000,Resale ,10,7,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11000000.0,Furnished
4845,4845,belapur,1552.0,2.0,1,1.0,10245,Resale ,1,1,Semi-Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",15900240.0,Semi-Furnished
4846,4846,belapur,550.0,1.0,1,0.0,9091,Resale ,4,2,Furnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5000050.0,Furnished
4847,4847,belapur,1600.0,3.0,2,1.0,19375,Resale ,15,11,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",31000000.0,Unfurnished
4848,4848,belapur,585.0,1.0,1,0.0,8547,Resale ,4,3,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999995.0,Unfurnished
4849,4849,kharghar,1200.0,2.0,2,3.0,12500,Resale ,30,25,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",15000000.0,Unfurnished
4850,4850,kharghar,1200.0,2.0,2,3.0,7917,Resale ,7,5,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500400.0,Unfurnished
4851,4851,kharghar,1150.0,2.0,2,3.0,7826,Resale ,7,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8999900.0,Unfurnished
4852,4852,kharghar,1074.0,2.0,2,2.0,7914,Resale ,19,15,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8499636.0,Semi-Furnished
4853,4853,kharghar,650.0,1.0,1,0.0,6923,Resale ,14,2,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4499950.0,Unfurnished
4854,4854,kharghar,1500.0,3.0,3,3.0,9000,Resale ,15,10,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13500000.0,Unfurnished
4855,4855,kharghar,650.0,1.0,1,1.0,9692,Resale ,8,4,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6299800.0,Furnished
4856,4856,kharghar,1580.0,3.0,3,3.0,10127,Resale ,15,10,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16000660.0,Unfurnished
4857,4857,kharghar,980.0,2.0,2,2.0,10714,Resale ,14,14,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499720.0,Unfurnished
4858,4858,kharghar,2600.0,6.0,6,1.0,17692,Resale ,7,17,Furnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",45999200.0,Furnished
4859,4859,belapur,1430.0,2.0,2,3.0,17483,Resale ,14,14,Semi-Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",25000690.0,Semi-Furnished
4860,4860,belapur,465.0,1.0,1,1.0,11828,Resale ,4,3,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5500020.0,Furnished
4861,4861,belapur,800.0,2.0,2,1.0,8750,Resale ,7,3,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7000000.0,Unfurnished
4862,4862,belapur,650.0,2.0,1,0.0,8923,Resale ,4,4,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5799950.0,Unfurnished
4863,4863,belapur,756.0,2.0,2,1.0,12698,Resale ,5,0,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9599688.0,Unfurnished
4864,4864,kharghar,650.0,1.0,1,0.0,6923,Resale ,14,2,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4499950.0,Unfurnished
4865,4865,kharghar,650.0,1.0,1,1.0,8769,Resale ,7,5,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5699850.0,Unfurnished
4866,4866,kharghar,4000.0,5.0,5,2.0,17500,Resale ,3,0,Unfurnished,13.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",70000000.0,Unfurnished
4867,4867,kharghar,1500.0,3.0,3,3.0,10667,Resale ,15,10,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16000500.0,Unfurnished
4868,4868,kharghar,2600.0,6.0,6,6.0,17692,Resale ,18,17,Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",45999200.0,Furnished
4869,4869,kharghar,1575.0,3.0,3,3.0,10159,Resale ,15,15,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16000425.0,Unfurnished
4870,4870,kharghar,980.0,2.0,2,2.0,10714,Resale ,14,14,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499720.0,Unfurnished
4871,4871,kharghar,1500.0,3.0,3,3.0,11000,Resale ,14,5,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16500000.0,Semi-Furnished
4872,4872,kharghar,650.0,1.0,1,2.0,8769,Resale ,13,13,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5699850.0,Unfurnished
4873,4873,kharghar,1150.0,2.0,2,2.0,10870,Resale ,13,10,Furnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12500500.0,Furnished
4874,4874,kharghar,704.0,1.0,1,1.0,7813,Resale ,4,4,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5500352.0,Unfurnished
4875,4875,kharghar,1000.0,2.0,2,1.0,10200,Resale ,18,15,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10200000.0,Unfurnished
4876,4876,kharghar,1054.0,2.0,2,1.0,9962,Resale ,18,15,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499948.0,Unfurnished
4877,4877,kharghar,1500.0,3.0,3,3.0,13333,Resale ,23,10,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",19999500.0,Unfurnished
4878,4878,kharghar,2900.0,6.0,6,6.0,14828,Resale ,21,10,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",43001200.0,Unfurnished
4879,4879,kharghar,1188.0,2.0,2,2.0,10522,Resale ,13,12,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12500136.0,Furnished
4880,4880,kharghar,650.0,1.0,1,2.0,8769,Resale ,13,13,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5699850.0,Unfurnished
4881,4881,kharghar,1515.0,3.0,3,3.0,10891,Resale ,14,5,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16499865.0,Semi-Furnished
4882,4882,kharghar,1054.0,2.0,2,2.0,9962,Resale ,18,15,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499948.0,Unfurnished
4883,4883,kharghar,1515.0,3.0,3,3.0,13201,Resale ,23,11,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",19999515.0,Furnished
4884,4884,kharghar,2880.0,6.0,6,6.0,14931,Resale ,21,7,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",43001280.0,Semi-Furnished
4885,4885,kharghar,1074.0,2.0,2,3.0,7914,Resale ,19,15,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8499636.0,Semi-Furnished
4886,4886,kharghar,746.0,1.0,1,0.0,7373,Resale ,7,1,Semi-Furnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5500258.0,Semi-Furnished
